Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,160,12,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,"drawingContext.DrawImage(this.bitmap, new Rect(-offsetX, -offsetY, this.bitmap.Width / renderScale, this.bitmap.Height / renderScale));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,160,12,P:System.Windows.Media.Imaging.BitmapSource.Height,,,,,"drawingContext.DrawImage(this.bitmap, new Rect(-offsetX, -offsetY, this.bitmap.Width / renderScale, this.bitmap.Height / renderScale));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,160,12,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,"drawingContext.DrawImage(this.bitmap, new Rect(-offsetX, -offsetY, this.bitmap.Width / renderScale, this.bitmap.Height / renderScale));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,160,12,P:System.Windows.Media.Imaging.BitmapSource.Width,,,,,"drawingContext.DrawImage(this.bitmap, new Rect(-offsetX, -offsetY, this.bitmap.Width / renderScale, this.bitmap.Height / renderScale));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,160,12,T:System.Windows.Rect,,,,,"drawingContext.DrawImage(this.bitmap, new Rect(-offsetX, -offsetY, this.bitmap.Width / renderScale, this.bitmap.Height / renderScale));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,160,12,"M:System.Windows.Rect.#ctor(System.Double,System.Double,System.Double,System.Double)",,,,,"drawingContext.DrawImage(this.bitmap, new Rect(-offsetX, -offsetY, this.bitmap.Width / renderScale, this.bitmap.Height / renderScale));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,160,12,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,"drawingContext.DrawImage(this.bitmap, new Rect(-offsetX, -offsetY, this.bitmap.Width / renderScale, this.bitmap.Height / renderScale));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,160,12,"M:System.Windows.Media.DrawingContext.DrawImage(System.Windows.Media.ImageSource,System.Windows.Rect)",,,,,"drawingContext.DrawImage(this.bitmap, new Rect(-offsetX, -offsetY, this.bitmap.Width / renderScale, this.bitmap.Height / renderScale));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,157,12,P:System.Windows.Point.Y,,,,,var offsetY = ((visualOffset.Y * scaleY) % 1) / scaleY;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,156,12,P:System.Windows.Point.X,,,,,var offsetX = ((visualOffset.X * scaleX) % 1) / scaleX;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,153,12,T:System.Windows.Media.GeneralTransform,,,,,var visualOffset = ancestor != null ? this.TransformToAncestor(ancestor).Transform(default) : default;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,153,12,M:System.Windows.Media.Visual.TransformToAncestor(System.Windows.Media.Visual),,,,,var visualOffset = ancestor != null ? this.TransformToAncestor(ancestor).Transform(default) : default;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,153,12,T:System.Windows.Point,,,,,var visualOffset = ancestor != null ? this.TransformToAncestor(ancestor).Transform(default) : default;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,153,12,M:System.Windows.Media.GeneralTransform.Transform(System.Windows.Point),,,,,var visualOffset = ancestor != null ? this.TransformToAncestor(ancestor).Transform(default) : default;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,152,12,T:System.Windows.Media.Visual,,,,,var ancestor = GetAncestorVisualFromVisualTree(this);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,149,12,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,this.bitmap.Unlock();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,149,12,M:System.Windows.Media.Imaging.WriteableBitmap.Unlock,,,,,this.bitmap.Unlock();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,148,12,T:System.Windows.Int32Rect,,,,,"this.bitmap.AddDirtyRect(new Int32Rect(0, 0, bitmapPixelWidth, bitmapPixelHeight));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,148,12,"M:System.Windows.Int32Rect.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"this.bitmap.AddDirtyRect(new Int32Rect(0, 0, bitmapPixelWidth, bitmapPixelHeight));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,148,12,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,"this.bitmap.AddDirtyRect(new Int32Rect(0, 0, bitmapPixelWidth, bitmapPixelHeight));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,148,12,M:System.Windows.Media.Imaging.WriteableBitmap.AddDirtyRect(System.Windows.Int32Rect),,,,,"this.bitmap.AddDirtyRect(new Int32Rect(0, 0, bitmapPixelWidth, bitmapPixelHeight));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,142,12,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,"using (var surface = SKSurface.Create(info, this.bitmap.BackBuffer, this.bitmap.BackBufferStride))              {                  this.OnPaintSurface(new SKPaintSurfaceEventArgs(surface, info));              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,142,12,P:System.Windows.Media.Imaging.WriteableBitmap.BackBufferStride,,,,,"using (var surface = SKSurface.Create(info, this.bitmap.BackBuffer, this.bitmap.BackBufferStride))              {                  this.OnPaintSurface(new SKPaintSurfaceEventArgs(surface, info));              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,142,12,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,"using (var surface = SKSurface.Create(info, this.bitmap.BackBuffer, this.bitmap.BackBufferStride))              {                  this.OnPaintSurface(new SKPaintSurfaceEventArgs(surface, info));              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,142,12,P:System.Windows.Media.Imaging.WriteableBitmap.BackBuffer,,,,,"using (var surface = SKSurface.Create(info, this.bitmap.BackBuffer, this.bitmap.BackBufferStride))              {                  this.OnPaintSurface(new SKPaintSurfaceEventArgs(surface, info));              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,141,12,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,this.bitmap.Lock();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,141,12,M:System.Windows.Media.Imaging.WriteableBitmap.Lock,,,,,this.bitmap.Lock();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,137,16,T:System.Windows.Media.PixelFormats,,,,,"this.bitmap = new WriteableBitmap(bitmapPixelWidth, bitmapPixelHeight, 96 * scaleX, 96 * scaleY, PixelFormats.Pbgra32, null);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,137,16,T:System.Windows.Media.PixelFormat,,,,,"this.bitmap = new WriteableBitmap(bitmapPixelWidth, bitmapPixelHeight, 96 * scaleX, 96 * scaleY, PixelFormats.Pbgra32, null);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,137,16,P:System.Windows.Media.PixelFormats.Pbgra32,,,,,"this.bitmap = new WriteableBitmap(bitmapPixelWidth, bitmapPixelHeight, 96 * scaleX, 96 * scaleY, PixelFormats.Pbgra32, null);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,137,16,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,"this.bitmap = new WriteableBitmap(bitmapPixelWidth, bitmapPixelHeight, 96 * scaleX, 96 * scaleY, PixelFormats.Pbgra32, null);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,137,16,"M:System.Windows.Media.Imaging.WriteableBitmap.#ctor(System.Int32,System.Int32,System.Double,System.Double,System.Windows.Media.PixelFormat,System.Windows.Media.Imaging.BitmapPalette)",,,,,"this.bitmap = new WriteableBitmap(bitmapPixelWidth, bitmapPixelHeight, 96 * scaleX, 96 * scaleY, PixelFormats.Pbgra32, null);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,137,16,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,"this.bitmap = new WriteableBitmap(bitmapPixelWidth, bitmapPixelHeight, 96 * scaleX, 96 * scaleY, PixelFormats.Pbgra32, null);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,135,12,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,"if (this.bitmap == null || info.Width != this.bitmap.PixelWidth || info.Height != this.bitmap.PixelHeight)              {                  this.bitmap = new WriteableBitmap(bitmapPixelWidth, bitmapPixelHeight, 96 * scaleX, 96 * scaleY, PixelFormats.Pbgra32, null);              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,135,12,P:System.Windows.Media.Imaging.BitmapSource.PixelHeight,,,,,"if (this.bitmap == null || info.Width != this.bitmap.PixelWidth || info.Height != this.bitmap.PixelHeight)              {                  this.bitmap = new WriteableBitmap(bitmapPixelWidth, bitmapPixelHeight, 96 * scaleX, 96 * scaleY, PixelFormats.Pbgra32, null);              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,135,12,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,"if (this.bitmap == null || info.Width != this.bitmap.PixelWidth || info.Height != this.bitmap.PixelHeight)              {                  this.bitmap = new WriteableBitmap(bitmapPixelWidth, bitmapPixelHeight, 96 * scaleX, 96 * scaleY, PixelFormats.Pbgra32, null);              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,135,12,P:System.Windows.Media.Imaging.BitmapSource.PixelWidth,,,,,"if (this.bitmap == null || info.Width != this.bitmap.PixelWidth || info.Height != this.bitmap.PixelHeight)              {                  this.bitmap = new WriteableBitmap(bitmapPixelWidth, bitmapPixelHeight, 96 * scaleX, 96 * scaleY, PixelFormats.Pbgra32, null);              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,135,12,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,"if (this.bitmap == null || info.Width != this.bitmap.PixelWidth || info.Height != this.bitmap.PixelHeight)              {                  this.bitmap = new WriteableBitmap(bitmapPixelWidth, bitmapPixelHeight, 96 * scaleX, 96 * scaleY, PixelFormats.Pbgra32, null);              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,115,12,T:System.Windows.Visibility,,,,,if (this.Visibility != Visibility.Visible)              {                  return;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,115,12,T:System.Windows.Visibility,,,,,if (this.Visibility != Visibility.Visible)              {                  return;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,115,12,F:System.Windows.Visibility.Visible,,,,,if (this.Visibility != Visibility.Visible)              {                  return;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,115,12,T:System.Windows.Visibility,,,,,if (this.Visibility != Visibility.Visible)              {                  return;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,115,12,P:System.Windows.UIElement.Visibility,,,,,if (this.Visibility != Visibility.Visible)              {                  return;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,93,16,M:System.Windows.UIElement.InvalidateVisual,,,,,this.InvalidateVisual();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,82,108,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,this.bitmap
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,82,108,P:System.Windows.Media.Imaging.BitmapSource.PixelHeight,,,,,this.bitmap.PixelHeight
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,82,84,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,this.bitmap
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,82,84,P:System.Windows.Media.Imaging.BitmapSource.PixelWidth,,,,,this.bitmap.PixelWidth
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,82,36,T:System.Windows.Media.Imaging.WriteableBitmap,,,,,this.bitmap
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,66,12,T:System.Windows.Media.BitmapScalingMode,,,,,"RenderOptions.SetBitmapScalingMode(this, BitmapScalingMode.NearestNeighbor);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,66,12,T:System.Windows.Media.BitmapScalingMode,,,,,"RenderOptions.SetBitmapScalingMode(this, BitmapScalingMode.NearestNeighbor);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,66,12,F:System.Windows.Media.BitmapScalingMode.NearestNeighbor,,,,,"RenderOptions.SetBitmapScalingMode(this, BitmapScalingMode.NearestNeighbor);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OxyPlot.SkiaSharp.Wpf\OxyPlot.SkiaSharp.Wpf.csproj,File,OxyPlot.SkiaSharp.Wpf\OxySKElement.cs,66,12,T:System.Windows.Media.RenderOptions,,,,,"RenderOptions.SetBitmapScalingMode(this, BitmapScalingMode.NearestNeighbor);"
